DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT18,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT20,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,PT30,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO11,2018,136.07,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO12,2018,367.43,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO21,2018,330.41,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO22,2018,30.35,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO31,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO32,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO41,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RO42,2018,114.02,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RS11,2018,83.41,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RS12,2018,2234.31,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RS21,2018,3.87,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,RS22,2018,3.71,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE11,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE12,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE21,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE22,2018,1656.50,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE23,2018,41.90,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE31,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE32,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SE33,2018,0.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SI01,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SI02,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SI03,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SI04,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,R2000,PR_HU_EU,SIZZ,2018,0.00,n
